event_id,user_id,ad_id,campaign_id,event_type,event_timestamp,revenue_usd
ca96a4b4-090f-4ff5-9733-f69d7a126dad,user_481,ad_92,camp_16,click,2026-01-02,0.0
179857dc-66ac-42fa-8335-150bf86c5871,user_481,ad_48,camp_7,impression,2026-01-03,0.0
58c3d597-ff61-47ea-bfb5-5745a3352072,user_482,ad_168,camp_3,impression,2026-01-01,0.0
57a32f9f-8e16-463d-8d71-101146b5b02d,user_482,ad_54,camp_9,impression,2026-01-02,0.0
3694ec4a-8c5f-4aa6-9c6a-0b29c69abb79,user_483,ad_64,camp_8,impression,2026-01-01,0.0
3cf49147-6840-4298-81f5-2c2a60b944ec,user_483,ad_68,camp_20,impression,2026-01-02,0.0
54f6ae5f-dd4f-42c2-ad06-499f13e0a8e1,user_483,ad_137,camp_8,impression,2026-01-03,0.0
79721925-d123-4ae9-8026-332448fe5137,user_485,ad_67,camp_11,impression,2026-01-01,0.0
39af14d7-267a-4a5a-ab0e-3cf86c555c87,user_485,ad_180,camp_13,click,2026-01-01,0.0
ca32afb2-2ee9-4cf8-8153-4a604d641a70,user_485,ad_184,camp_13,impression,2026-01-02,0.0
e6781c94-c889-4c3d-9a8a-8ba3e9a10c48,user_485,ad_40,camp_4,impression,2026-01-03,0.0
6b022b91-8a2c-4f07-a33e-15dbd8dcd5d6,user_485,ad_193,camp_15,impression,2026-01-04,0.0
764c634f-94d1-47db-a249-ca5e72a13bc0,user_486,ad_141,camp_3,impression,2026-01-01,0.0
9ef76daf-4f40-4efa-a63e-fd53671f204e,user_486,ad_131,camp_9,impression,2026-01-02,0.0
4cfb1eac-d6c5-4a1e-ad0a-4d414bed482d,user_486,ad_144,camp_10,impression,2026-01-03,0.0
458e8e11-f4ea-42cd-bb19-fadf196d13ae,user_487,ad_27,camp_15,impression,2026-01-01,0.0
3042d0ab-e41b-480a-a3ad-d14a27e6d812,user_487,ad_146,camp_3,impression,2026-01-02,0.0
4243c318-70a9-4a49-bb80-7717866414cd,user_487,ad_162,camp_10,impression,2026-01-03,0.0
95eae610-fc38-4bee-94b1-a129d44dde6c,user_487,ad_178,camp_6,impression,2026-01-04,0.0
a3f23e8b-1f61-4aad-973b-adcdd1a1ee17,user_488,ad_197,camp_18,impression,2026-01-01,0.0
a51ef31b-7ec2-43c7-9bb3-75341bd62eba,user_489,ad_4,camp_2,impression,2026-01-01,0.0
8e9852aa-b4ea-47f3-bffc-bf1902bbc544,user_489,ad_28,camp_10,impression,2026-01-02,0.0
2c051b00-f0d5-413c-851b-ef20df8ace80,user_491,ad_168,camp_4,impression,2026-01-01,0.0
0113c97e-ffa5-463d-a42a-4bb340f7d606,user_492,ad_131,camp_17,impression,2026-01-01,0.0
84fa66f5-f98c-4b14-b18d-5ecbcc0bc504,user_493,ad_40,camp_17,impression,2026-01-01,0.0
ef3458ae-3661-4cc6-a9e5-af72df56b11c,user_494,ad_44,camp_17,impression,2026-01-01,0.0
67628bfe-d8f0-45d2-bec0-d6e7e11c49ef,user_496,ad_41,camp_17,impression,2026-01-01,0.0
8ac0c542-25f5-4497-bc59-6d38aba52d19,user_496,ad_110,camp_8,impression,2026-01-02,0.0
b26cddbb-2cbe-4bfb-afef-ac21e3c0aec6,user_496,ad_144,camp_5,impression,2026-01-03,0.0
74079b61-82fc-44f9-9520-462e5bdb57f4,user_496,ad_2,camp_13,impression,2026-01-04,0.0
88378eb7-226b-49e4-ab40-0b3cb54ef027,user_498,ad_91,camp_13,impression,2026-01-01,0.0
019196d1-ada4-4893-83cd-507f920a7b81,user_498,ad_45,camp_2,click,2026-01-01,0.0
779c2663-336a-4ae9-a3ed-a2db7aa66a9f,user_499,ad_92,camp_2,impression,2026-01-01,0.0
8160122e-6acf-4e58-a8e9-088a6b10cdbb,user_500,ad_69,camp_9,impression,2026-01-01,0.0
38afb3de-23a8-48fd-a7e2-6fdf84882df1,user_500,ad_96,camp_9,impression,2026-01-02,0.0
634227ef-acf1-403d-a822-0e686def8701,user_506,ad_118,camp_9,impression,2026-01-01,0.0
625e0c48-414f-4e24-94fa-08e61b65fb32,user_506,ad_18,camp_17,impression,2026-01-02,0.0
048cc0a4-0005-46e7-965e-3450e4e703e9,user_507,ad_194,camp_20,impression,2026-01-01,0.0
30d8928d-8bec-4b1f-8bb2-fdf2dc128af4,user_509,ad_21,camp_8,impression,2026-01-01,0.0
f7908530-0bda-44cd-908c-be0207e67098,user_509,ad_90,camp_20,impression,2026-01-02,0.0
13031985-0eed-49ee-8c88-d6cae8f14e1d,user_512,ad_157,camp_15,impression,2026-01-01,0.0
6dafa3f8-5171-4baa-b2e1-666297bd45dc,user_512,ad_80,camp_11,impression,2026-01-02,0.0
1f3c8485-f98d-45b9-b6d3-208c681ee8f2,user_519,ad_180,camp_5,impression,2026-01-01,0.0
87beeb14-f581-4f5d-9c2c-5ad1e06eb506,user_519,ad_82,camp_8,impression,2026-01-02,0.0
5cf633ca-fde7-4883-b347-e290ada70d62,user_520,ad_99,camp_17,impression,2026-01-01,0.0
61087c7e-a532-4eb2-a8ec-913aa458646c,user_520,ad_5,camp_15,impression,2026-01-02,0.0
46194d97-3985-4384-8b69-91cb352cb24c,user_520,ad_11,camp_10,impression,2026-01-03,0.0
83f5894e-bb17-4091-897d-9b70d9b0e18c,user_525,ad_53,camp_9,impression,2026-01-01,0.0
081a5b25-5b4b-4edc-bc7e-fb78cd6997f1,user_526,ad_14,camp_14,impression,2026-01-01,0.0
7de8afb5-b557-48a3-90c9-e3988b18d301,user_526,ad_73,camp_18,click,2026-01-01,0.0
b14e3030-1093-48e3-94fb-bdfde2b16975,user_527,ad_167,camp_10,impression,2026-01-01,0.0
89c5fdcd-3623-424d-936f-deb35128d2b1,user_527,ad_36,camp_10,impression,2026-01-02,0.0
02150e77-eb02-472f-9814-60b79203b089,user_528,ad_13,camp_12,impression,2026-01-01,0.0
3f5df929-1dc3-4d38-a12f-92c329e9416f,user_528,ad_71,camp_2,click,2026-01-01,0.0
114442a4-0735-491a-b70e-ffdcc4c45226,user_531,ad_131,camp_1,impression,2026-01-01,0.0
9bd17ad0-c2da-416f-b79f-4c9c4f099438,user_531,ad_101,camp_3,impression,2026-01-02,0.0
bfbd80da-ed6c-4c4c-a1fc-603bf2377055,user_531,ad_96,camp_15,click,2026-01-02,0.0
f6e7e647-f710-4487-b94d-d637e5e0971a,user_531,ad_160,camp_18,impression,2026-01-03,0.0
23f20258-4d03-404d-af84-a9a9f3d620f6,user_532,ad_95,camp_7,impression,2026-01-01,0.0
c4d455af-b318-41df-b120-461772d21a43,user_532,ad_70,camp_4,impression,2026-01-02,0.0
6ecf8ddb-6fd8-4dbd-9b13-8dfe13bf8612,user_534,ad_188,camp_7,impression,2026-01-01,0.0
9fe93405-1f24-4c40-a93d-eb69c22fd525,user_534,ad_35,camp_4,impression,2026-01-02,0.0
236fe08f-720a-4215-ba60-1f126d594c6b,user_534,ad_7,camp_19,impression,2026-01-03,0.0
02f788b7-1542-44ac-99f2-d7d39d1fd3e9,user_534,ad_42,camp_16,click,2026-01-03,0.0
7d3b639f-c046-445e-97d2-7dc31b9b14f3,user_536,ad_151,camp_10,impression,2026-01-01,0.0
ea389317-a1f7-4962-bf70-a73312e117d4,user_536,ad_7,camp_7,impression,2026-01-02,0.0
4032f842-ce1e-4e94-b381-1e3b62a73377,user_537,ad_185,camp_1,impression,2026-01-01,0.0
00827277-6509-4937-abe2-e1ade896c0e7,user_537,ad_87,camp_17,impression,2026-01-02,0.0
31cee2c6-7159-4ecb-9993-14c17b041721,user_537,ad_84,camp_14,impression,2026-01-03,0.0
bd58c55f-d325-4ae6-b437-b760e11a5ef4,user_537,ad_62,camp_5,impression,2026-01-04,0.0
b7c15589-aa40-4067-9fb2-0e18843cae94,user_537,ad_160,camp_19,click,2026-01-04,0.0
64691218-78e4-4aa2-817d-3edaa9554464,user_539,ad_173,camp_1,impression,2026-01-01,0.0
d8cbcf27-64af-408d-b90a-63f9659fc827,user_539,ad_161,camp_6,impression,2026-01-02,0.0
650110a1-0bc3-4195-b5ac-7c04c2b0d3e0,user_540,ad_50,camp_2,impression,2026-01-01,0.0
74b15ee4-88bc-4b31-9cb4-ad39f1167364,user_540,ad_189,camp_19,impression,2026-01-02,0.0
f2591f56-5fbb-4ba3-bdb5-ad6f3693898f,user_540,ad_188,camp_11,impression,2026-01-03,0.0
1f1185c0-080a-478a-bed4-787e4260963b,user_540,ad_185,camp_3,impression,2026-01-04,0.0
c9860b08-f4fa-45e5-8bc4-25a07f91b3d0,user_540,ad_156,camp_9,impression,2026-01-05,0.0
64742b3e-16c6-42e7-8c1e-8659db681ca2,user_540,ad_161,camp_13,impression,2026-01-06,0.0
ac7e12ea-9fd8-4110-acf3-64473168862d,user_540,ad_83,camp_15,impression,2026-01-07,0.0
678dc799-da5f-4b23-9470-cadaac98e8b4,user_541,ad_127,camp_19,impression,2026-01-01,0.0
339c8db8-afc9-4b67-9031-a7297437b8b4,user_542,ad_107,camp_9,impression,2026-01-01,0.0
548e446c-cd1a-43ce-95f4-2cda720a953e,user_542,ad_185,camp_20,impression,2026-01-02,0.0
dc8e2c40-1d49-4338-9839-18f8da560813,user_542,ad_54,camp_3,impression,2026-01-03,0.0
4e07bb4b-68bb-498c-b0e4-790aa7e1b790,user_543,ad_167,camp_6,impression,2026-01-01,0.0
4605d314-6c08-4872-9b56-23c625cb88e7,user_543,ad_143,camp_13,impression,2026-01-02,0.0
0e7dc87b-b052-4497-89d8-e9b315768aa2,user_543,ad_176,camp_18,impression,2026-01-03,0.0
be7eedc6-8c38-440e-b995-adbd1ba097fa,user_543,ad_140,camp_4,impression,2026-01-04,0.0
6a526797-7d11-4654-a84a-6afcaf9ae968,user_545,ad_107,camp_20,impression,2026-01-01,0.0
fea255b5-b8f8-4587-bb31-d7fe601b2c3f,user_545,ad_172,camp_10,impression,2026-01-02,0.0
04a5ae9c-315d-47d7-b968-9270a273dd9a,user_545,ad_119,camp_19,impression,2026-01-03,0.0
f75bc124-9c4a-4933-ac62-03dc6406386e,user_547,ad_170,camp_3,impression,2026-01-01,0.0
9ad55a19-6733-460b-a336-90abc1aaec9d,user_547,ad_115,camp_4,impression,2026-01-02,0.0
e9eead72-a7c1-473e-be4c-8cc8b2becded,user_548,ad_119,camp_11,impression,2026-01-01,0.0
8ddcaf5b-1b2a-4e7b-8d14-a04d2d18fc87,user_548,ad_180,camp_14,click,2026-01-01,0.0
847f2745-09e4-4a03-ae84-fbb6862f445b,user_549,ad_35,camp_10,impression,2026-01-01,0.0
fb0c7d70-f9b5-4f7b-91cd-4ccb6b3db96d,user_549,ad_86,camp_16,impression,2026-01-02,0.0
bd6330a4-534e-46da-a207-4c1dc6ce4f8f,user_550,ad_58,camp_6,impression,2026-01-01,0.0
5d1adefa-544f-4af6-9d23-b21c10b2bb70,user_550,ad_195,camp_11,click,2026-01-01,0.0
7e469626-f3ee-4984-a788-477d943c1b26,user_551,ad_146,camp_9,impression,2026-01-01,0.0
fb880afa-2897-4fa9-b85d-5813162a39f8,user_551,ad_80,camp_18,impression,2026-01-02,0.0
72e12e69-48ad-4b0b-9dd0-cb2d227a436a,user_558,ad_149,camp_4,impression,2026-01-01,0.0
48097c9b-34fe-44d0-bab6-47792d05d72a,user_558,ad_80,camp_12,impression,2026-01-02,0.0
5f9d6fc6-6989-4211-b6dd-f919b0e90a44,user_558,ad_49,camp_9,click,2026-01-02,0.0
f5df8f18-b2d1-41f5-a8bf-160d297f7497,user_559,ad_82,camp_8,impression,2026-01-01,0.0
5ceb76a6-9536-46e3-ac17-e5c5184313cc,user_559,ad_147,camp_14,impression,2026-01-02,0.0
6aa9ea6d-8983-4bc0-b56b-3812f330185d,user_559,ad_6,camp_4,impression,2026-01-03,0.0
5381cd60-c6b4-49cd-b55f-7bab48b82111,user_561,ad_72,camp_7,impression,2026-01-01,0.0
7824e5ee-a52e-4c16-bd98-377197123f2e,user_561,ad_31,camp_1,impression,2026-01-02,0.0
02d6e213-0af1-4d5f-86d1-087612a1c98e,user_561,ad_93,camp_16,impression,2026-01-03,0.0
a14f3932-2013-4c8c-bdda-483aea4d33da,user_561,ad_155,camp_1,impression,2026-01-04,0.0
fbb41b24-3c3f-482e-9bfa-5cb4fff2812f,user_563,ad_12,camp_11,impression,2026-01-01,0.0
dc1f2b06-d3e5-4616-94d1-730435fce0e8,user_563,ad_32,camp_14,conversion,2026-01-01,35.43
4b0dc099-84ba-415b-95b2-e1f514803724,user_564,ad_196,camp_3,impression,2026-01-01,0.0
bb81e026-3f83-44e4-8193-d180d35a61ec,user_564,ad_100,camp_11,click,2026-01-01,0.0
625f0daf-c496-4461-888a-747b8c408825,user_564,ad_141,camp_11,impression,2026-01-02,0.0
734c8cbf-abf4-4c99-9d48-c501c9f0a6fc,user_564,ad_196,camp_4,impression,2026-01-03,0.0
73af8ca3-62f3-42ed-a562-a13cb563a789,user_566,ad_2,camp_2,impression,2026-01-01,0.0
a24071ff-b52f-442e-9212-764736226f15,user_566,ad_5,camp_1,impression,2026-01-02,0.0
c8e8c1d3-cc66-4d3a-a4ab-0d43572209fa,user_567,ad_58,camp_20,impression,2026-01-01,0.0
c67cc24c-d702-4ec2-90c5-298b76f88e5d,user_568,ad_20,camp_18,impression,2026-01-01,0.0
43e1b723-997a-47c3-a35f-997acd3537ea,user_568,ad_82,camp_6,impression,2026-01-02,0.0
d949662e-bf64-49ff-86bc-f263630eea39,user_568,ad_75,camp_16,impression,2026-01-03,0.0
b66a0725-6063-49ba-aa52-f750d0271451,user_568,ad_92,camp_5,conversion,2026-01-03,24.61
6456c326-5406-4252-b329-d501a7047798,user_569,ad_111,camp_4,impression,2026-01-01,0.0
92645028-9e84-44d5-8999-90846f509cd9,user_569,ad_129,camp_6,impression,2026-01-02,0.0
f7b6d7aa-3e03-498c-a0ce-bc864dfbe679,user_569,ad_127,camp_10,impression,2026-01-03,0.0
0fcf936e-5be3-4e55-9d61-61d75838b461,user_571,ad_147,camp_1,impression,2026-01-01,0.0
b3b419e5-b176-4c12-8e11-14cb915a92cd,user_571,ad_154,camp_4,click,2026-01-01,0.0
d7d5d010-e6c2-478a-8350-9901b05ea2f4,user_572,ad_159,camp_18,impression,2026-01-01,0.0
bfc51af8-1747-4c7b-8f38-e38143934de0,user_574,ad_164,camp_13,impression,2026-01-01,0.0
f4224dcc-9cc1-4cea-ac0a-0f01acf97969,user_575,ad_185,camp_9,impression,2026-01-01,0.0
356d1825-524f-4e5a-aa74-9605e9a2b5ff,user_575,ad_147,camp_1,impression,2026-01-02,0.0
c22e63db-4f71-40e4-adac-640c090c557e,user_577,ad_68,camp_10,impression,2026-01-01,0.0
4da56bd6-b426-49c8-928b-5d6a0b0b444b,user_577,ad_126,camp_16,impression,2026-01-02,0.0
33fd8c28-4cd4-47e1-afc1-cd6ade7f0391,user_577,ad_96,camp_16,click,2026-01-02,0.0
0b5b71c9-41e5-43ee-b846-01ff8a35b409,user_577,ad_77,camp_18,impression,2026-01-03,0.0
5b067d59-fe7b-46ca-859e-980fd5b51c7f,user_577,ad_78,camp_15,impression,2026-01-04,0.0
81f6c89a-3f36-4527-bab9-0b7ef9b5aa5d,user_577,ad_34,camp_6,impression,2026-01-05,0.0
9860f04a-6e76-4520-adae-182585cf857e,user_577,ad_108,camp_12,impression,2026-01-06,0.0
71315f20-2f4a-4aeb-8856-77ad7f98838c,user_577,ad_12,camp_14,impression,2026-01-07,0.0
e202162b-a6e0-49a3-b6da-9635401127e5,user_577,ad_85,camp_20,impression,2026-01-08,0.0
5770fb18-909d-4c25-9b93-a7dda3dd8d62,user_579,ad_146,camp_17,impression,2026-01-01,0.0
08314ebb-8e02-491f-bf2b-2add15981e09,user_582,ad_35,camp_18,impression,2026-01-01,0.0
3596addf-b275-49d8-8f64-ac0386916ca5,user_584,ad_79,camp_20,impression,2026-01-01,0.0
fb5e2b19-bb0a-4f23-8274-7a0a8731e1f6,user_587,ad_54,camp_1,impression,2026-01-01,0.0
5997256c-0b03-4a1d-86a9-30aff5d5db1d,user_590,ad_194,camp_13,impression,2026-01-01,0.0
7a5dae0f-55e6-4b36-bbde-0098de45b088,user_590,ad_186,camp_3,impression,2026-01-02,0.0
8b30e9cb-5dd2-428a-be21-9039668d65ef,user_590,ad_24,camp_14,impression,2026-01-03,0.0
3ef23a13-4d73-4561-aedf-d517a8837082,user_592,ad_198,camp_3,impression,2026-01-01,0.0
3c09671d-18d9-4701-955c-3f61f827f48c,user_593,ad_67,camp_2,impression,2026-01-01,0.0
8e6330e7-7f9d-4a02-a64b-066bd612832a,user_593,ad_106,camp_9,impression,2026-01-02,0.0
40889aba-167b-4d69-9c57-ce1ddfdde1dd,user_595,ad_95,camp_11,impression,2026-01-01,0.0
e9b39a7a-3081-4e6c-8731-b3b7047e6804,user_597,ad_4,camp_1,impression,2026-01-01,0.0
d4a4f164-d5b6-4c6a-bd0f-2fa0f882c2a1,user_597,ad_100,camp_15,impression,2026-01-02,0.0
2e22b13c-cce0-4680-a550-e0e587569187,user_598,ad_75,camp_6,impression,2026-01-01,0.0
14dbc7b8-2026-4bbf-95a6-8b4dae2a2db4,user_598,ad_151,camp_3,impression,2026-01-02,0.0
98103126-2118-49c3-adc7-d715962965a4,user_598,ad_160,camp_13,impression,2026-01-03,0.0
0dd8ba94-92ce-4b38-ae7b-ba2725287947,user_598,ad_154,camp_6,click,2026-01-03,0.0
b1fc8fe7-a00f-4661-bfde-b58d6d178277,user_598,ad_94,camp_6,impression,2026-01-04,0.0
9041c439-228e-49b5-9930-86a7f7a13ed6,user_598,ad_55,camp_7,impression,2026-01-05,0.0
b51a9f9f-70cb-4de0-a864-6655ea8d4823,user_598,ad_9,camp_12,impression,2026-01-06,0.0
8b48b28e-c27a-4433-acaa-0b45e8ee0d5d,user_599,ad_95,camp_3,impression,2026-01-01,0.0
c9fec609-2b84-45da-9437-b6f46f7ebb08,user_599,ad_103,camp_17,impression,2026-01-02,0.0
3825ad7e-5ae1-4f66-a520-49ca749b814e,user_599,ad_166,camp_4,impression,2026-01-03,0.0
ae7175aa-8145-4de0-a2b5-5b981aa69ea4,user_599,ad_59,camp_7,impression,2026-01-04,0.0
49a4e7d9-f03d-49e5-b8da-8b1a2c2e0409,user_603,ad_172,camp_4,impression,2026-01-01,0.0
a1aa5d0d-4ac5-4a71-8c2e-8845b85df798,user_606,ad_45,camp_11,impression,2026-01-01,0.0
8546c50b-ad2a-41a4-9791-df3bd9d78c59,user_606,ad_44,camp_3,impression,2026-01-02,0.0
95865ac7-d5ba-48e6-941f-b1fddddcc360,user_608,ad_79,camp_14,impression,2026-01-01,0.0
485645dc-f211-49de-988b-384045681b4b,user_608,ad_13,camp_8,impression,2026-01-02,0.0
19fc4836-4f3f-4b79-a611-c8bbf1acf68a,user_613,ad_135,camp_1,impression,2026-01-01,0.0
c1503e37-68a0-4d8d-852a-c58823d90776,user_615,ad_7,camp_19,impression,2026-01-01,0.0
c2b5e74a-25e5-40d1-bf57-8f09776053f9,user_615,ad_68,camp_9,impression,2026-01-02,0.0
c49d8345-6e35-47b9-a470-9474b794bb8a,user_615,ad_182,camp_19,impression,2026-01-03,0.0
7585f1fd-ed6c-44cf-ab2f-a51df075821f,user_615,ad_35,camp_13,impression,2026-01-04,0.0
20fad4e1-3b4f-405d-9e47-df00be41335c,user_615,ad_10,camp_5,impression,2026-01-05,0.0
2f95fe3a-bc21-455d-91cd-8255aa624ed1,user_615,ad_4,camp_4,impression,2026-01-06,0.0
47912cc3-ec6c-41c9-b085-46318abeb8f8,user_615,ad_122,camp_12,impression,2026-01-07,0.0
6edbc16d-d7a9-48c2-a4b1-16e03915f895,user_615,ad_165,camp_13,impression,2026-01-08,0.0
bab0f698-3170-408f-854f-4ac30a239b51,user_616,ad_58,camp_15,impression,2026-01-01,0.0
cb69304a-1e1b-418d-8ac4-45845fa35c66,user_616,ad_88,camp_16,impression,2026-01-02,0.0
db8ae954-8fab-4281-938d-a7e089017c80,user_617,ad_26,camp_16,impression,2026-01-01,0.0
012a31f7-c69a-4498-ab04-fff1c924db22,user_619,ad_167,camp_4,impression,2026-01-01,0.0
60f09bef-435e-4593-b88e-8eadc84afbf0,user_622,ad_55,camp_10,impression,2026-01-01,0.0
4246adc8-c21f-4ebf-83e6-7e5c3ad051c8,user_622,ad_191,camp_2,impression,2026-01-02,0.0
bb543c90-ce10-4cbc-aebd-fde317c1fdd3,user_622,ad_81,camp_20,impression,2026-01-03,0.0
8e774651-ad00-4853-895e-0bc9bcff6e36,user_623,ad_49,camp_1,impression,2026-01-01,0.0
ddd87bd7-b7d7-41f3-9f80-c3e38bdef3e4,user_623,ad_98,camp_12,click,2026-01-01,0.0
68b18af1-5d07-43cd-957f-706a3c3c3ecf,user_623,ad_135,camp_6,impression,2026-01-02,0.0
201a9c32-d069-41b9-a84f-e9a9b49c6893,user_623,ad_106,camp_11,impression,2026-01-03,0.0
a697bb9e-f844-41b8-a9f3-0e34c41a42fe,user_623,ad_177,camp_17,impression,2026-01-04,0.0
866fcb3e-b2a8-469b-8e33-b0eaf7955cda,user_623,ad_1,camp_16,impression,2026-01-05,0.0
882a29e0-ea4c-488f-b419-712b4e178801,user_623,ad_106,camp_13,impression,2026-01-06,0.0
9bc6f231-872c-49ce-a321-9127e82f5425,user_623,ad_170,camp_3,impression,2026-01-07,0.0
39b73830-eb21-4b45-b517-68729acd7e33,user_623,ad_180,camp_8,impression,2026-01-08,0.0
5195c19f-be7a-462e-9598-06f8f67dd96c,user_624,ad_61,camp_13,impression,2026-01-01,0.0
31835fbb-67b7-4741-802a-ce0117d72ce9,user_626,ad_33,camp_3,impression,2026-01-01,0.0
d8c26522-47fc-4e71-a370-99aa55356452,user_626,ad_40,camp_8,impression,2026-01-02,0.0
b10c51a0-e1e6-4a49-89c7-236414ebd66e,user_627,ad_46,camp_17,impression,2026-01-01,0.0
3ee33884-1938-400b-9c05-f2e350bd3311,user_627,ad_35,camp_10,click,2026-01-01,0.0
b1d4d20c-5e07-4825-a18e-6e1095b7723e,user_628,ad_143,camp_10,impression,2026-01-01,0.0
cb9a1237-cb54-4d53-a77c-f2c5d7f4faa2,user_628,ad_95,camp_15,impression,2026-01-02,0.0
8b2eaa0e-b02b-471a-acb8-cc9069f35367,user_630,ad_185,camp_18,impression,2026-01-01,0.0
035855b9-cd9a-47af-b298-476e8400749c,user_630,ad_93,camp_2,impression,2026-01-02,0.0
70efba35-8e12-446d-a88c-b8a683053425,user_630,ad_106,camp_1,impression,2026-01-03,0.0
1befb3c3-8610-4793-b05e-80c08b6838db,user_631,ad_188,camp_20,impression,2026-01-01,0.0
a234a12e-b573-42d4-94cc-07ef9359dbd4,user_631,ad_102,camp_14,impression,2026-01-02,0.0
d4b9f687-d31f-4c41-9678-ba057bbac387,user_634,ad_86,camp_2,impression,2026-01-01,0.0
89591f06-8b6b-4ebd-8610-f457f3520098,user_634,ad_197,camp_6,impression,2026-01-02,0.0
1ec59104-42b3-4bc9-9bcb-305c3cc434cc,user_636,ad_181,camp_17,impression,2026-01-01,0.0
71e33e46-1c5f-4448-a9c0-1a92489303f3,user_636,ad_154,camp_13,impression,2026-01-02,0.0
4bb05b63-dbcb-469c-913b-ffbd91bdf0fc,user_638,ad_115,camp_14,impression,2026-01-01,0.0
83879b47-2af0-4d04-b6f4-7a6ac7335ada,user_638,ad_179,camp_20,impression,2026-01-02,0.0
ea3b8171-b4c5-4308-86af-7da17e25a2c9,user_638,ad_187,camp_12,impression,2026-01-03,0.0
fa4d7b9f-b1d6-435a-ad7c-5e186cac9a7d,user_639,ad_12,camp_6,impression,2026-01-01,0.0
00e04d18-a2a4-4d4c-94ab-e8adec2edd25,user_640,ad_144,camp_7,impression,2026-01-01,0.0
fd2c8b15-084f-434c-bc99-b6fd34df04cf,user_644,ad_60,camp_8,impression,2026-01-01,0.0
d2370575-201a-4bf5-ae96-5db5f8243200,user_645,ad_124,camp_8,impression,2026-01-01,0.0
5ab9cf7a-9fd9-432f-a54e-7000ab15def4,user_645,ad_100,camp_13,click,2026-01-01,0.0
be7db608-0a4a-4985-9d56-c38922866fca,user_645,ad_183,camp_1,impression,2026-01-02,0.0
9c025f62-0ba0-445a-a0d7-b4a474db0003,user_645,ad_73,camp_7,click,2026-01-02,0.0
9ea7654a-6004-46d9-82b4-1f55a619f71e,user_647,ad_46,camp_14,impression,2026-01-01,0.0
7bedbb84-e7bf-45fd-b613-705d341b5d89,user_648,ad_23,camp_13,impression,2026-01-01,0.0
192176f4-27d2-4689-8bf3-b37bb6460ecd,user_648,ad_175,camp_19,impression,2026-01-02,0.0
d41b1755-2f57-4f82-91db-384f44313fa5,user_648,ad_44,camp_17,impression,2026-01-03,0.0
27534dd4-f6ff-472c-9dcd-e2406279e59e,user_649,ad_119,camp_2,impression,2026-01-01,0.0
3edb7df7-0920-4080-a4a8-67b43e1ea7e7,user_649,ad_52,camp_12,impression,2026-01-02,0.0
37b022ca-e4a9-4be0-95ab-908f6ef545d6,user_650,ad_77,camp_2,impression,2026-01-01,0.0
79691fab-366d-4a01-85c8-8625932a5436,user_651,ad_50,camp_18,impression,2026-01-01,0.0
95ba8c9d-6f5a-489c-b06b-99f489b507f2,user_651,ad_164,camp_20,impression,2026-01-02,0.0
69923abe-1b81-4562-976b-ee8837ca511b,user_652,ad_90,camp_16,impression,2026-01-01,0.0
b6393f11-7e24-4317-be56-ff8c78aa3f90,user_653,ad_79,camp_9,impression,2026-01-01,0.0
51d87903-a5ab-4141-97e4-03da20b1b755,user_653,ad_17,camp_18,impression,2026-01-02,0.0
b3ea1b1f-40f7-4433-a200-21b7952fbc42,user_653,ad_133,camp_1,click,2026-01-02,0.0
b5820bb0-7109-40df-b3e1-dcd93ca56b0d,user_653,ad_28,camp_8,impression,2026-01-03,0.0
08bc056a-faf4-4292-b89e-759c4b5de631,user_655,ad_48,camp_19,impression,2026-01-01,0.0
d031565c-759c-4575-9e0e-a313d9f12077,user_655,ad_160,camp_2,click,2026-01-01,0.0
5046a15b-6370-4662-8d89-c064625522b3,user_656,ad_105,camp_10,impression,2026-01-01,0.0
c2fe0ee0-5f17-4d02-b6e0-f32f64ee00c3,user_656,ad_181,camp_18,impression,2026-01-02,0.0
44bd880e-33fb-49a6-bc88-a604fe3a84e7,user_657,ad_179,camp_3,impression,2026-01-01,0.0
d9a4732a-40e7-47e0-9156-34a902f9c679,user_657,ad_70,camp_19,impression,2026-01-02,0.0
fa75cab7-c3e4-441b-91dc-e6ce3c196501,user_657,ad_101,camp_15,impression,2026-01-03,0.0
9664f11e-a8c7-4d18-a024-1cb172fcaa56,user_659,ad_190,camp_6,impression,2026-01-01,0.0
4cd0a132-ea0b-4446-9821-98dae29a00cf,user_661,ad_178,camp_4,impression,2026-01-01,0.0
b96b71d0-7806-42ee-8fad-2e7129f9b32d,user_662,ad_12,camp_13,impression,2026-01-01,0.0
1ad9ff3c-a87b-4510-9104-c044f9a115c8,user_662,ad_12,camp_20,impression,2026-01-02,0.0
978ff0e9-74e6-4ebd-b141-f3ea495a31c7,user_662,ad_170,camp_18,impression,2026-01-03,0.0
993a6750-c841-4234-98b1-eaef42148437,user_663,ad_186,camp_4,impression,2026-01-01,0.0
f8838e04-c620-40e9-9fa4-0e768f69add1,user_663,ad_85,camp_2,impression,2026-01-02,0.0
b403508f-9fef-4307-9ed8-e8fbdabb6b07,user_663,ad_154,camp_12,impression,2026-01-03,0.0
a8941ebd-7ba2-48cc-9098-0c9edf99268b,user_663,ad_19,camp_12,impression,2026-01-04,0.0
9c8df1ce-a74d-4297-bcb6-5bab10480c30,user_664,ad_56,camp_3,impression,2026-01-01,0.0
45bee794-1b0c-448e-874d-31273ca17eb1,user_664,ad_73,camp_16,impression,2026-01-02,0.0
